ID,date,day,month,year,company,firedist,latitude,longitute,fireseason,peak1,peak2,hbra,tfb,ranking,ranking_P2,ranking_P3,danger_rating,ground_fire,Year,F,G,T,Calc,Code Calc,Geog_Recode,G.Recode.,Calc.Recode.,Geog Classify.Final
110,30.01.12,30,1,2012,Powercor,SOUTH WEST,-37.70268701,141.9982309,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
111,30.01.12,30,1,2012,Powercor,NORTH CENTRAL,NULL,NULL,YES,PEAK,PEAK,HBRA,0,NA,NA,HBRA,Low-Moderate,NO,2012,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
112,30.01.12,30,1,2012,Powercor,CENTRAL,-37.60537399,143.776246,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
113,30.01.12,30,1,2012,Powercor,WIMMERA,-36.9278544,141.4545364,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,NO,2012,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
114,31.01.12,31,1,2012,Jemena,CENTRAL,-37.72551,145.10419,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
115,31.01.12,31,1,2012,United,CENTRAL,-38.00615,145.08927,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
116,31.01.12,31,1,2012,Powercor,SOUTH WEST,-38.20893147,143.0154492,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,High,NO,2012,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
117,01.02.12,1,2,2012,Powercor,WIMMERA,-37.0652157,142.7709507,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,High,NO,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,LBRA
118,02.02.12,2,2,2012,AusNet,EAST GIPPSLAND,-37.87946,147.99438,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,HBRA,Low-Moderate,NO,2012,1,1,0.2,0.2,G. 0.1 to 0.29,LBRA,0.2,0.04,HBRA
119,02.02.12,2,2,2012,AusNet,CENTRAL,-38.04035,145.38315,YES,PEAK,PEAK,LBRA,0,HBRA,HBRA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
120,03.02.12,3,2,2012,Jemena,CENTRAL,-37.7301,144.88134,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
121,03.02.12,3,2,2012,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,LBRA,0,NA,NA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
122,03.02.12,3,2,2012,Powercor,NORTHERN COUNTRY,-36.59904493,143.937628,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
123,03.02.12,3,2,2012,Powercor,WIMMERA,NULL,NULL,YES,PEAK,PEAK,LBRA,0,NA,NA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
124,04.02.12,4,2,2012,AusNet,NORTH EAST,-36.35625,146.32309,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,High,YES,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
125,04.02.12,4,2,2012,AusNet,WEST AND SOUTH GIPPSLAND,-38.47616,145.94586,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,HBRA,High,YES,2012,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
126,04.02.12,4,2,2012,Jemena,CENTRAL,-37.8082,144.88735,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,NO,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
127,04.02.12,4,2,2012,Powercor,WIMMERA,NULL,NULL,YES,PEAK,PEAK,LBRA,0,NA,NA,LBRA,Very High,YES,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
128,04.02.12,4,2,2012,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,LBRA,0,NA,NA,LBRA,Very High,YES,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
129,05.02.12,5,2,2012,AusNet,CENTRAL,-37.71901,145.12532,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,REFCL,Very High,YES,2012,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
130,05.02.12,5,2,2012,AusNet,CENTRAL,-37.6147,145.41448,YES,PEAK,PEAK,HBRA,1,HBRA,REFCL,REFCL,Very High,YES,2012,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
131,05.02.12,5,2,2012,AusNet,CENTRAL,-37.69885,145.1074,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,HBRA,Very High,YES,2012,1,1,1,1,E. 1 to 2.99,LBRA,0.2,0.2,HBRA
132,05.02.12,5,2,2012,AusNet,CENTRAL,-37.81148,145.23342,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,REFCL,Very High,YES,2012,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
133,05.02.12,5,2,2012,CitiPower,CENTRAL,-37.79271,145.07102,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,NO,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
134,05.02.12,5,2,2012,Jemena,CENTRAL,-37.76421,144.86284,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
135,05.02.12,5,2,2012,United,CENTRAL,-37.89271,145.12582,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
136,05.02.12,5,2,2012,Powercor,CENTRAL,-37.60008278,144.2343458,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
137,06.02.12,6,2,2012,AusNet,CENTRAL,-38.6087,145.58715,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,High,YES,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
138,06.02.12,6,2,2012,AusNet,EAST GIPPSLAND,-37.82545,147.63048,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,High,YES,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
139,07.02.12,7,2,2012,AusNet,CENTRAL,-37.77959,145.5316,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,REFCL
140,08.02.12,8,2,2012,AusNet,CENTRAL,-37.69885,145.1074,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
141,09.02.12,9,2,2012,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,HBRA,0,NA,NA,HBRA,Low-Moderate,YES,2012,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
142,09.02.12,9,2,2012,Powercor,CENTRAL,-38.43773822,143.8494266,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,Low-Moderate,YES,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
143,10.02.12,10,2,2012,Powercor,CENTRAL,-38.12979945,144.2593676,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,Low-Moderate,YES,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
144,10.02.12,10,2,2012,Powercor,SOUTH WEST,-37.9407599,142.8786987,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,Low-Moderate,YES,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
145,10.02.12,10,2,2012,Powercor,CENTRAL,-37.496698,144.0450449,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,Low-Moderate,YES,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
146,10.02.12,10,2,2012,Powercor,CENTRAL,-38.06754747,144.3646927,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
147,11.02.12,11,2,2012,Jemena,CENTRAL,-37.69605,144.76945,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
148,11.02.12,11,2,2012,Jemena,CENTRAL,-37.76649,144.92414,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
149,11.02.12,11,2,2012,Jemena,CENTRAL,-37.81377,144.89,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
150,11.02.12,11,2,2012,Jemena,CENTRAL,-37.84275,144.88346,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
151,11.02.12,11,2,2012,United,CENTRAL,-37.98564,145.22115,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
152,11.02.12,11,2,2012,United,CENTRAL,-37.95192,145.15211,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
153,11.02.12,11,2,2012,Powercor,CENTRAL,-38.14487433,144.3530197,YES,PEAK,PEAK,LBRA,0,LBRA,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
154,11.02.12,11,2,2012,Powercor,CENTRAL,-37.9718443,144.5060588,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,NO,2012,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
155,11.02.12,11,2,2012,Powercor,CENTRAL,-37.55862615,143.8270741,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
156,11.02.12,11,2,2012,Powercor,CENTRAL,-37.55184243,143.8478134,YES,PEAK,PEAK,LBRA,0,LBRA,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
157,11.02.12,11,2,2012,Powercor,CENTRAL,-37.82690956,144.8439203,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
158,12.02.12,12,2,2012,AusNet,NORTH EAST,-36.12472,146.88826,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,REFCL
159,12.02.12,12,2,2012,Powercor,NORTHERN COUNTRY,-36.42542468,145.2497287,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
160,13.02.12,13,2,2012,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,HBRA,0,NA,NA,HBRA,Low-Moderate,YES,2012,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
161,14.02.12,14,2,2012,Powercor,NORTHERN COUNTRY,-36.64705133,143.9472237,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
162,15.02.12,15,2,2012,AusNet,NORTH CENTRAL,-37.19243,145.71078,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Very High,YES,2012,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
163,16.02.12,16,2,2012,AusNet,CENTRAL,-37.77959,145.5316,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,High,YES,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
164,16.02.12,16,2,2012,AusNet,EAST GIPPSLAND,-37.82545,147.63048,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,High,YES,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
165,16.02.12,16,2,2012,CitiPower,CENTRAL,-37.84318,144.93195,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
166,16.02.12,16,2,2012,United,CENTRAL,-37.87907,145.05005,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
167,18.02.12,18,2,2012,Powercor,MALLEE,NULL,NULL,YES,PEAK,PEAK,HBRA,0,NA,NA,HBRA,High,YES,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
168,18.02.12,18,2,2012,Powercor,CENTRAL,-38.12239036,144.3548893,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
169,19.02.12,19,2,2012,AusNet,EAST GIPPSLAND,-37.87946,147.99438,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
170,19.02.12,19,2,2012,AusNet,WEST AND SOUTH GIPPSLAND,-38.19464,146.53823,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,HBRA,Low-Moderate,NO,2012,1,1,0.2,0.2,G. 0.1 to 0.29,LBRA,0.2,0.04,HBRA
171,20.02.12,20,2,2012,AusNet,NORTH EAST,-36.12472,146.88826,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
172,20.02.12,20,2,2012,Powercor,MALLEE,-35.60934927,143.8028277,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
173,21.02.12,21,2,2012,Powercor,MALLEE,NULL,NULL,YES,PEAK,PEAK,LBRA,0,NA,NA,LBRA,High,NO,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
174,22.02.12,22,2,2012,AusNet,CENTRAL,-38.04035,145.38315,YES,PEAK,PEAK,LBRA,0,HBRA,HBRA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
175,22.02.12,22,2,2012,Powercor,SOUTH WEST,-38.24803336,142.920226,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,High,NO,2012,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
176,23.02.12,23,2,2012,Powercor,CENTRAL,-37.58418099,144.1830366,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,High,YES,2012,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
177,24.02.12,24,2,2012,AusNet,NORTH EAST,-36.12472,146.88826,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,High,NO,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
178,24.02.12,24,2,2012,AusNet,CENTRAL,-38.6087,145.58715,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2012,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
179,24.02.12,24,2,2012,United,CENTRAL,-38.22833,145.07213,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,NO,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
180,24.02.12,24,2,2012,Powercor,MALLEE,NULL,NULL,YES,PEAK,PEAK,HBRA,0,NA,NA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
181,25.02.12,25,2,2012,AusNet,CENTRAL,-38.04035,145.38315,YES,PEAK,PEAK,LBRA,1,HBRA,HBRA,LBRA,Very High,NO,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
182,25.02.12,25,2,2012,United,CENTRAL,-37.86012,145.18916,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
183,25.02.12,25,2,2012,United,CENTRAL,-37.8569,145.11684,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
184,25.02.12,25,2,2012,Powercor,NORTHERN COUNTRY,-35.9146616,145.4318889,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2012,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
185,25.02.12,25,2,2012,Powercor,CENTRAL,-38.11467279,144.0175323,YES,PEAK,PEAK,HBRA,1,REFCL,REFCL,REFCL,Very High,YES,2012,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
186,26.02.12,26,2,2012,AusNet,CENTRAL,-37.8728,145.23759,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2012,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
187,26.02.12,26,2,2012,AusNet,CENTRAL,-37.81148,145.23342,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2012,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
188,26.02.12,26,2,2012,AusNet,CENTRAL,-37.8728,145.23759,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2012,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
189,26.02.12,26,2,2012,CitiPower,CENTRAL,-37.82196,145.13475,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,NO,2012,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
190,26.02.12,26,2,2012,Powercor,SOUTH WEST,-38.20343984,142.8988995,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2012,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
191,27.02.12,27,2,2012,AusNet,NORTH EAST,-36.12472,146.88826,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,REFCL
192,27.02.12,27,2,2012,United,CENTRAL,-37.8822,144.98311,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
193,27.02.12,27,2,2012,Powercor,CENTRAL,-37.43893773,143.9759009,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,Low-Moderate,YES,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
194,27.02.12,27,2,2012,Powercor,NORTHERN COUNTRY,-36.1567207,145.6317051,YES,PEAK,PEAK,HBRA,0,LBRA,LBRA,LBRA,High,YES,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,HBRA
195,27.02.12,27,2,2012,Powercor,WIMMERA,-36.39788592,141.8895299,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
196,27.02.12,27,2,2012,Powercor,WIMMERA,-36.38577861,141.9338384,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
197,01.03.12,1,3,2012,AusNet,WEST AND SOUTH GIPPSLAND,-38.17752,146.26189,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,REFCL,HBRA,Low-Moderate,NO,2012,1,1,0.2,0.2,G. 0.1 to 0.29,LBRA,0.2,0.04,HBRA
198,01.03.12,1,3,2012,Powercor,WIMMERA,-36.10853942,141.6939205,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2012,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
199,01.03.12,1,3,2012,Powercor,SOUTH WEST,-38.32278679,141.5987045,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
200,01.03.12,1,3,2012,Powercor,SOUTH WEST,-38.35984577,141.6047697,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
201,01.03.12,1,3,2012,Powercor,SOUTH WEST,-38.33639909,142.3436602,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,REFCL,Low-Moderate,YES,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
202,01.03.12,1,3,2012,Powercor,MALLEE,-35.84041245,144.0577242,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2012,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
203,01.03.12,1,3,2012,Powercor,SOUTH WEST,-38.33314082,141.5434576,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,YES,2012,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
204,02.03.12,2,3,2012,AusNet,CENTRAL,-38.6087,145.58715,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
205,02.03.12,2,3,2012,CitiPower,CENTRAL,-37.84318,144.93195,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
206,02.03.12,2,3,2012,United,CENTRAL,-38.46768,145.00418,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,YES,2012,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
207,02.03.12,2,3,2012,United,CENTRAL,-37.92154,145.15844,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
208,02.03.12,2,3,2012,Powercor,SOUTH WEST,-38.35350302,142.4615552,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,REFCL,High,YES,2012,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,LBRA
209,02.03.12,2,3,2012,Powercor,SOUTH WEST,-38.33394593,141.6062299,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,High,YES,2012,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
210,02.03.12,2,3,2012,Powercor,SOUTH WEST,NULL,NULL,YES,SHOULDER,SHOULDER,HBRA,0,NA,NA,HBRA,High,YES,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
211,03.03.12,3,3,2012,Powercor,CENTRAL,NULL,NULL,YES,SHOULDER,SHOULDER,LBRA,0,NA,NA,LBRA,Low-Moderate,NO,2012,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
212,03.03.12,3,3,2012,Powercor,WIMMERA,NULL,NULL,YES,SHOULDER,SHOULDER,HBRA,0,NA,NA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
213,03.03.12,3,3,2012,Powercor,SOUTH WEST,-37.74317118,142.0169439,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
214,03.03.12,3,3,2012,Powercor,SOUTH WEST,-37.71953756,142.0097918,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
215,03.03.12,3,3,2012,Powercor,SOUTH WEST,-37.7289724,142.0141937,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2012,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
216,03.03.12,3,3,2012,Powercor,WIMMERA,-36.93348693,141.4442913,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
217,03.03.12,3,3,2012,Powercor,WIMMERA,-36.75216026,141.2155459,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,High,NO,2012,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
